route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
9-1,19_5,1582399594-19,ODYSSEUM,1,0,,
9-1,19_5,1582399171-19,MOSSON,1,1,,
9-1,19_5,1582399658-19,ODYSSEUM,1,0,,
9-1,19_5,1582399201-19,MOSSON,1,1,,
9-1,19_5,1582399780-19,ODYSSEUM,1,0,,
9-1,19_5,1582399740-19,ODYSSEUM,1,0,,
9-1,19_5,1582399120-19,OCCITANIE,1,1,,
9-1,19_5,1582399254-19,MOSSON,1,1,,
9-1,19_5,1582399276-19,MOSSON,1,1,,
9-1,19_5,1582399056-19,ODYSSEUM,1,0,,
9-1,19_5,1582399181-19,OCCITANIE,1,1,,
9-1,19_5,1582399277-19,MOSSON,1,1,,
9-1,19_5,1582399258-19,MOSSON,1,1,,
9-1,19_5,1582399091-19,ODYSSEUM,1,0,,
9-1,19_5,1582399358-19,MOSSON,1,1,,
9-1,19_5,1582399060-19,ODYSSEUM,1,0,,
9-1,19_5,1582399094-19,MOSSON,1,1,,
9-1,19_5,1582399497-19,MOSSON,1,1,,
9-1,19_5,1582399063-19,ODYSSEUM,1,0,,
9-1,19_5,1582399340-19,MOSSON,1,1,,
9-1,19_5,1582399075-19,ODYSSEUM,1,0,,
9-1,19_5,1582399092-19,ODYSSEUM,1,0,,
9-1,19_5,1582399496-19,MOSSON,1,1,,
9-1,19_5,1582399379-19,MOSSON,1,1,,
9-1,19_5,1582399093-19,ODYSSEUM,1,0,,
9-1,19_5,1582399088-19,ODYSSEUM,1,0,,
9-1,19_5,1582399498-19,MOSSON,1,1,,
9-1,19_5,1582399605-19,MOSSON,1,1,,
9-1,19_5,1582399108-19,ODYSSEUM,1,0,,
9-1,19_5,1582399089-19,MOSSON,1,1,,
9-1,19_5,1582399121-19,ODYSSEUM,1,0,,
9-1,19_5,1582399130-19,ODYSSEUM,1,0,,
9-1,19_5,1582399781-19,MOSSON,1,1,,
9-1,19_5,1582399168-19,ODYSSEUM,1,0,,
9-1,19_5,1582399593-19,MOSSON,1,1,,
9-1,19_5,1582399183-19,ODYSSEUM,1,0,,
9-1,19_5,1582399213-19,ODYSSEUM,1,0,,
9-1,19_5,1582399687-19,MOSSON,1,1,,
9-1,19_5,1582399257-19,ODYSSEUM,1,0,,
9-1,19_5,1582399739-19,MOSSON,1,1,,
9-1,19_5,1582399278-19,ODYSSEUM,1,0,,
9-1,19_5,1582399090-19,MOSSON,1,1,,
9-1,19_5,1582399083-19,MOSSON,1,1,,
9-1,19_5,1582399279-19,ODYSSEUM,1,0,,
9-1,19_5,1582399098-19,MOSSON,1,1,,
9-1,19_5,1582399246-19,ODYSSEUM,1,0,,
9-1,19_5,1582399104-19,MOSSON,1,1,,
9-1,19_5,1582399341-19,ODYSSEUM,1,0,,
9-1,19_5,1582399103-19,MOSSON,1,1,,
9-1,19_5,1582399434-19,ODYSSEUM,1,0,,
9-1,19_5,1582399112-19,MOSSON,1,1,,
9-1,19_5,1582399435-19,ODYSSEUM,1,0,,
9-1,19_5,1582399110-19,MOSSON,1,1,,
9-1,19_5,1582399125-19,MOSSON,1,1,,
9-1,19_5,1582399342-19,ODYSSEUM,1,0,,
9-1,19_5,1582399115-19,MOSSON,1,1,,
9-1,19_5,1582399470-19,ODYSSEUM,1,0,,
9-1,19_5,1582399184-19,MOSSON,1,1,,
9-1,19_5,1582399609-19,ODYSSEUM,1,0,,
9-1,19_5,1582399114-19,MOSSON,1,1,,
9-1,19_5,1582399768-19,ODYSSEUM,1,0,,
9-1,19_5,1582399128-19,MOSSON,1,1,,
9-1,19_5,1582399187-19,MOSSON,1,1,,
9-1,19_5,1582399578-19,ODYSSEUM,1,0,,
9-1,19_5,1582399196-19,MOSSON,1,1,,
9-1,19_5,1582399671-19,ODYSSEUM,1,0,,
9-1,19_5,1582399238-19,MOSSON,1,1,,
9-1,19_5,1582399730-19,ODYSSEUM,1,0,,
9-1,19_5,1582399303-19,MOSSON,1,1,,
9-1,19_5,1582399131-19,ODYSSEUM,1,0,,
9-1,19_5,1582399290-19,MOSSON,1,1,,
9-1,19_5,1582399132-19,ODYSSEUM,1,0,,
9-1,19_5,1582399243-19,MOSSON,1,1,,
9-1,19_5,1582399133-19,ODYSSEUM,1,0,,
9-1,19_5,1582399364-19,MOSSON,1,1,,
9-1,19_5,1582399134-19,ODYSSEUM,1,0,,
9-1,19_5,1582399461-19,MOSSON,1,1,,
9-1,19_5,1582399137-19,ODYSSEUM,1,0,,
9-1,19_5,1582399462-19,MOSSON,1,1,,
9-1,19_5,1582399135-19,ODYSSEUM,1,0,,
9-1,19_5,1582399365-19,MOSSON,1,1,,
9-1,19_5,1582399141-19,ODYSSEUM,1,0,,
9-1,19_5,1582399469-19,MOSSON,1,1,,
9-1,19_5,1582399142-19,ODYSSEUM,1,0,,
9-1,19_5,1582399625-19,MOSSON,1,1,,
9-1,19_5,1582399143-19,ODYSSEUM,1,0,,
9-1,19_5,1582399771-19,MOSSON,1,1,,
9-1,19_5,1582399163-19,ODYSSEUM,1,0,,
9-1,19_5,1582399580-19,MOSSON,1,1,,
9-1,19_5,1582399208-19,ODYSSEUM,1,0,,
9-1,19_5,1582399673-19,MOSSON,1,1,,
9-1,19_5,1582399228-19,ODYSSEUM,1,0,,
9-1,19_5,1582399729-19,MOSSON,1,1,,
9-1,19_5,1582399283-19,ODYSSEUM,1,0,,
9-1,19_5,1582399166-19,MOSSON,1,1,,
9-1,19_5,1582399284-19,ODYSSEUM,1,0,,
9-1,19_5,1582399167-19,MOSSON,1,1,,
9-1,19_5,1582399359-19,ODYSSEUM,1,0,,
9-1,19_5,1582399164-19,MOSSON,1,1,,
9-1,19_5,1582399492-19,ODYSSEUM,1,0,,
9-1,19_5,1582399172-19,MOSSON,1,1,,
9-1,19_5,1582399494-19,ODYSSEUM,1,0,,
9-1,19_5,1582399165-19,MOSSON,1,1,,
9-1,19_5,1582399401-19,ODYSSEUM,1,0,,
9-1,19_5,1582399198-19,MOSSON,1,1,,
9-1,19_5,1582399459-19,ODYSSEUM,1,0,,
9-1,19_5,1582399209-19,MOSSON,1,1,,
9-1,19_5,1582399624-19,ODYSSEUM,1,0,,
9-1,19_5,1582399210-19,MOSSON,1,1,,
9-1,19_5,1582399769-19,ODYSSEUM,1,0,,
9-1,19_5,1582399199-19,MOSSON,1,1,,
9-1,19_5,1582399591-19,ODYSSEUM,1,0,,
9-1,19_5,1582399200-19,MOSSON,1,1,,
9-1,19_5,1582399672-19,ODYSSEUM,1,0,,
9-1,19_5,1582399202-19,MOSSON,1,1,,
9-1,19_5,1582399725-19,ODYSSEUM,1,0,,
9-1,19_5,1582399239-19,MOSSON,1,1,,
9-1,19_5,1582399229-19,ODYSSEUM,1,0,,
9-1,19_5,1582399291-19,MOSSON,1,1,,
9-1,19_5,1582399230-19,ODYSSEUM,1,0,,
9-1,19_5,1582399292-19,MOSSON,1,1,,
9-1,19_5,1582399211-19,ODYSSEUM,1,0,,
9-1,19_5,1582399366-19,MOSSON,1,1,,
9-1,19_5,1582399231-19,ODYSSEUM,1,0,,
9-1,19_5,1582399463-19,MOSSON,1,1,,
9-1,19_5,1582399224-19,ODYSSEUM,1,0,,
9-1,19_5,1582399464-19,MOSSON,1,1,,
9-1,19_5,1582399232-19,ODYSSEUM,1,0,,
9-1,19_5,1582399367-19,MOSSON,1,1,,
9-1,19_5,1582399233-19,ODYSSEUM,1,0,,
9-1,19_5,1582399465-19,MOSSON,1,1,,
9-1,19_5,1582399234-19,ODYSSEUM,1,0,,
9-1,19_5,1582399626-19,MOSSON,1,1,,
9-1,19_5,1582399256-19,ODYSSEUM,1,0,,
9-1,19_5,1582399772-19,MOSSON,1,1,,
9-1,19_5,1582399235-19,ODYSSEUM,1,0,,
9-1,19_5,1582399585-19,MOSSON,1,1,,
9-1,19_5,1582399236-19,ODYSSEUM,1,0,,
9-1,19_5,1582399660-19,MOSSON,1,1,,
9-1,19_5,1582399237-19,ODYSSEUM,1,0,,
9-1,19_5,1582399727-19,MOSSON,1,1,,
9-1,19_5,1582399285-19,ODYSSEUM,1,0,,
9-1,19_5,1582399240-19,MOSSON,1,1,,
9-1,19_5,1582399300-19,ODYSSEUM,1,0,,
9-1,19_5,1582399241-19,MOSSON,1,1,,
9-1,19_5,1582399399-19,ODYSSEUM,1,0,,
9-1,19_5,1582399245-19,MOSSON,1,1,,
9-1,19_5,1582399460-19,ODYSSEUM,1,0,,
9-1,19_5,1582399255-19,MOSSON,1,1,,
9-1,19_5,1582399442-19,ODYSSEUM,1,0,,
9-1,19_5,1582399301-19,MOSSON,1,1,,
9-1,19_5,1582399293-19,MOSSON,1,1,,
9-1,19_5,1582399348-19,ODYSSEUM,1,0,,
9-1,19_5,1582399294-19,MOSSON,1,1,,
9-1,19_5,1582399805-19,ODYSSEUM,1,0,,
9-1,19_5,1582399495-19,ODYSSEUM,1,0,,
9-1,19_5,1582399318-19,MOSSON,1,1,,
9-1,19_5,1582399622-19,ODYSSEUM,1,0,,
9-1,19_5,1582399302-19,MOSSON,1,1,,
9-1,19_5,1582399770-19,ODYSSEUM,1,0,,
9-1,19_5,1582399579-19,ODYSSEUM,1,0,,
9-1,19_5,1582399295-19,MOSSON,1,1,,
9-1,19_5,1582399690-19,ODYSSEUM,1,0,,
9-1,19_5,1582399296-19,MOSSON,1,1,,
9-1,19_5,1582399726-19,ODYSSEUM,1,0,,
9-1,19_5,1582399297-19,MOSSON,1,1,,
9-1,19_5,1582399286-19,ODYSSEUM,1,0,,
9-1,19_5,1582399298-19,MOSSON,1,1,,
9-1,19_5,1582399280-19,ODYSSEUM,1,0,,
9-1,19_5,1582399299-19,MOSSON,1,1,,
9-1,19_5,1582399287-19,ODYSSEUM,1,0,,
9-1,19_5,1582399368-19,MOSSON,1,1,,
9-1,19_5,1582399288-19,ODYSSEUM,1,0,,
9-1,19_5,1582399466-19,MOSSON,1,1,,
9-1,19_5,1582399289-19,ODYSSEUM,1,0,,
9-1,19_5,1582399493-19,MOSSON,1,1,,
9-1,19_5,1582399375-19,ODYSSEUM,1,0,,
9-1,19_5,1582399821-19,MOSSON,1,1,,
9-1,19_5,1582399351-19,MOSSON,1,1,,
9-1,19_5,1582399353-19,ODYSSEUM,1,0,,
9-1,19_5,1582399467-19,MOSSON,1,1,,
9-1,19_5,1582399360-19,ODYSSEUM,1,0,,
9-1,19_5,1582399627-19,MOSSON,1,1,,
9-1,19_5,1582399349-19,ODYSSEUM,1,0,,
9-1,19_5,1582399773-19,MOSSON,1,1,,
9-1,19_5,1582399361-19,ODYSSEUM,1,0,,
9-1,19_5,1582399581-19,MOSSON,1,1,,
9-1,19_5,1582399343-19,ODYSSEUM,1,0,,
9-1,19_5,1582399674-19,MOSSON,1,1,,
9-1,19_5,1582399362-19,ODYSSEUM,1,0,,
9-1,19_5,1582399743-19,MOSSON,1,1,,
9-1,19_5,1582399363-19,ODYSSEUM,1,0,,
9-1,19_5,1582399400-19,MOSSON,1,1,,
9-1,19_5,1582399355-19,ODYSSEUM,1,0,,
9-1,19_5,1582399369-19,MOSSON,1,1,,
9-1,19_5,1582399354-19,ODYSSEUM,1,0,,
9-1,19_5,1582399370-19,MOSSON,1,1,,
9-1,19_5,1582399439-19,ODYSSEUM,1,0,,
9-1,19_5,1582399807-19,ODYSSEUM,1,0,,
9-1,19_5,1582399371-19,MOSSON,1,1,,
9-1,19_5,1582399446-19,ODYSSEUM,1,0,,
9-1,19_5,1582399372-19,MOSSON,1,1,,
9-1,19_5,1582399806-19,ODYSSEUM,1,0,,
9-1,19_5,1582399373-19,MOSSON,1,1,,
9-1,19_5,1582399402-19,ODYSSEUM,1,0,,
9-1,19_5,1582399374-19,MOSSON,1,1,,
9-1,19_5,1582399443-19,ODYSSEUM,1,0,,
9-1,19_5,1582399346-19,MOSSON,1,1,,
9-1,19_5,1582399647-19,ODYSSEUM,1,0,,
9-1,19_5,1582399835-19,ODYSSEUM,1,0,,
9-1,19_5,1582399376-19,MOSSON,1,1,,
9-1,19_5,1582399756-19,ODYSSEUM,1,0,,
9-1,19_5,1582399568-19,ODYSSEUM,1,0,,
9-1,19_5,1582399345-19,MOSSON,1,1,,
9-1,19_5,1582399661-19,ODYSSEUM,1,0,,
9-1,19_5,1582399412-19,MOSSON,1,1,,
9-1,19_5,1582399413-19,MOSSON,1,1,,
9-1,19_5,1582399707-19,ODYSSEUM,1,0,,
9-1,19_5,1582399411-19,MOSSON,1,1,,
9-1,19_5,1582399449-19,ODYSSEUM,1,0,,
9-1,19_5,1582399861-19,ODYSSEUM,1,0,,
9-1,19_5,1582399408-19,MOSSON,1,1,,
9-1,19_5,1582399448-19,ODYSSEUM,1,0,,
9-1,19_5,1582399822-19,MOSSON,1,1,,
9-1,19_5,1582399500-19,ODYSSEUM,1,0,,
9-1,19_5,1582399406-19,MOSSON,1,1,,
9-1,19_5,1582399504-19,MOSSON,1,1,,
9-1,19_5,1582399444-19,ODYSSEUM,1,0,,
9-1,19_5,1582399505-19,MOSSON,1,1,,
9-1,19_5,1582399862-19,ODYSSEUM,1,0,,
9-1,19_5,1582399516-19,ODYSSEUM,1,0,,
9-1,19_5,1582399803-19,MOSSON,1,1,,
9-1,19_5,1582399515-19,ODYSSEUM,1,0,,
9-1,19_5,1582399506-19,MOSSON,1,1,,
9-1,19_5,1582399502-19,ODYSSEUM,1,0,,
9-1,19_5,1582399845-19,MOSSON,1,1,,
9-1,19_5,1582399499-19,MOSSON,1,1,,
9-1,19_5,1582399440-19,ODYSSEUM,1,0,,
9-1,19_5,1582399644-19,MOSSON,1,1,,
9-1,19_5,1582399517-19,ODYSSEUM,1,0,,
9-1,19_5,1582399889-19,ODYSSEUM,1,0,,
9-1,19_5,1582399783-19,MOSSON,1,1,,
9-1,19_5,1582399501-19,ODYSSEUM,1,0,,
9-1,19_5,1582399595-19,MOSSON,1,1,,
9-1,19_5,1582399688-19,MOSSON,1,1,,
9-1,19_5,1582399437-19,ODYSSEUM,1,0,,
9-1,19_5,1582399875-19,MOSSON,1,1,,
9-1,19_5,1582399445-19,ODYSSEUM,1,0,,
9-1,19_5,1582399909-19,ODYSSEUM,1,0,,
9-1,19_5,1582399441-19,ODYSSEUM,1,0,,
9-1,19_5,1582399741-19,MOSSON,1,1,,
9-1,19_5,1582399458-19,ODYSSEUM,1,0,,
9-1,19_5,1582399507-19,MOSSON,1,1,,
9-1,19_5,1582399819-19,ODYSSEUM,1,0,,
9-1,19_5,1582399518-19,MOSSON,1,1,,
9-1,19_5,1582399457-19,ODYSSEUM,1,0,,
9-1,19_5,1582399508-19,MOSSON,1,1,,
9-1,19_5,1582399513-19,ODYSSEUM,1,0,,
9-1,19_5,1582399876-19,MOSSON,1,1,,
9-1,19_5,1582399519-19,ODYSSEUM,1,0,,
9-1,19_5,1582399509-19,MOSSON,1,1,,
9-1,19_5,1582399832-19,ODYSSEUM,1,0,,
9-1,19_5,1582399510-19,MOSSON,1,1,,
9-1,19_5,1582399514-19,ODYSSEUM,1,0,,
9-1,19_5,1582399511-19,MOSSON,1,1,,
9-1,19_5,1582399844-19,ODYSSEUM,1,0,,
9-1,19_5,1582399512-19,MOSSON,1,1,,
9-1,19_5,1582399556-19,ODYSSEUM,1,0,,
9-1,19_5,1582399901-19,MOSSON,1,1,,
9-1,19_5,1582399645-19,ODYSSEUM,1,0,,
9-1,19_5,1582399549-19,MOSSON,1,1,,
9-1,19_5,1582399784-19,ODYSSEUM,1,0,,
9-1,19_5,1582399550-19,MOSSON,1,1,,
9-1,19_5,1582399596-19,ODYSSEUM,1,0,,
9-1,19_5,1582399558-19,MOSSON,1,1,,
9-1,19_5,1582399689-19,ODYSSEUM,1,0,,
9-1,19_5,1582399924-19,MOSSON,1,1,,
9-1,19_5,1582399877-19,ODYSSEUM,1,0,,
9-1,19_5,1582399551-19,MOSSON,1,1,,
9-1,19_5,1582399548-19,MOSSON,1,1,,
9-1,19_5,1582399742-19,ODYSSEUM,1,0,,
9-1,19_5,1582399552-19,MOSSON,1,1,,
9-1,19_5,1582399559-19,ODYSSEUM,1,0,,
9-1,19_5,1582399553-19,MOSSON,1,1,,
9-1,19_5,1582399547-19,ODYSSEUM,1,0,,
9-1,19_5,1582399831-19,MOSSON,1,1,,
9-1,19_5,1582399546-19,ODYSSEUM,1,0,,
9-1,19_5,1582399560-19,MOSSON,1,1,,
9-1,19_5,1582399878-19,ODYSSEUM,1,0,,
9-1,19_5,1582399554-19,MOSSON,1,1,,
9-1,19_5,1582399520-19,ODYSSEUM,1,0,,
9-1,19_5,1582399555-19,MOSSON,1,1,,
9-1,19_5,1582399557-19,ODYSSEUM,1,0,,
9-1,19_5,1582399830-19,MOSSON,1,1,,
9-1,19_5,1582399533-19,ODYSSEUM,1,0,,
9-1,19_5,1582399545-19,MOSSON,1,1,,
9-1,19_5,1582399532-19,ODYSSEUM,1,0,,
9-1,19_5,1582399843-19,MOSSON,1,1,,
9-1,19_5,1582399902-19,ODYSSEUM,1,0,,
9-1,19_5,1582399566-19,MOSSON,1,1,,
9-1,19_5,1582399574-19,ODYSSEUM,1,0,,
9-1,19_5,1582399628-19,MOSSON,1,1,,
9-1,19_5,1582399583-19,ODYSSEUM,1,0,,
9-1,19_5,1582399782-19,MOSSON,1,1,,
9-1,19_5,1582399575-19,ODYSSEUM,1,0,,
9-1,19_5,1582399584-19,MOSSON,1,1,,
9-1,19_5,1582399925-19,ODYSSEUM,1,0,,
9-1,19_5,1582399675-19,MOSSON,1,1,,
9-1,19_5,1582399582-19,ODYSSEUM,1,0,,
9-1,19_5,1582399879-19,MOSSON,1,1,,
9-1,19_5,1582399576-19,ODYSSEUM,1,0,,
9-1,19_5,1582399738-19,MOSSON,1,1,,
9-1,19_5,1582399577-19,ODYSSEUM,1,0,,
9-1,19_5,1582399592-19,MOSSON,1,1,,
9-1,19_5,1582399820-19,ODYSSEUM,1,0,,
9-1,19_5,1582399641-19,MOSSON,1,1,,
9-1,19_5,1582399606-19,MOSSON,1,1,,
9-1,19_5,1582399623-19,ODYSSEUM,1,0,,
9-1,19_5,1582399859-19,MOSSON,1,1,,
9-1,19_5,1582399604-19,ODYSSEUM,1,0,,
9-1,19_5,1582399607-19,MOSSON,1,1,,
9-1,19_5,1582399797-19,ODYSSEUM,1,0,,
9-1,19_5,1582399642-19,MOSSON,1,1,,
9-1,19_5,1582399646-19,MOSSON,1,1,,
9-1,19_5,1582399603-19,ODYSSEUM,1,0,,
9-1,19_5,1582399608-19,MOSSON,1,1,,
9-1,19_5,1582399602-19,ODYSSEUM,1,0,,
9-1,19_5,1582399888-19,MOSSON,1,1,,
9-1,19_5,1582399656-19,MOSSON,1,1,,
9-1,19_5,1582399757-19,ODYSSEUM,1,0,,
9-1,19_5,1582399655-19,MOSSON,1,1,,
9-1,19_5,1582399653-19,ODYSSEUM,1,0,,
9-1,19_5,1582399676-19,MOSSON,1,1,,
9-1,19_5,1582399926-19,MOSSON,1,1,,
9-1,19_5,1582399853-19,ODYSSEUM,1,0,,
9-1,19_5,1582399654-19,MOSSON,1,1,,
9-1,19_5,1582399657-19,MOSSON,1,1,,
9-1,19_5,1582399652-19,ODYSSEUM,1,0,,
9-1,19_5,1582399706-19,MOSSON,1,1,,
9-1,19_5,1582399798-19,MOSSON,1,1,,
9-1,19_5,1582399705-19,ODYSSEUM,1,0,,
9-1,19_5,1582399703-19,MOSSON,1,1,,
9-1,19_5,1582399702-19,MOSSON,1,1,,
9-1,19_5,1582399744-19,ODYSSEUM,1,0,,
9-1,19_5,1582399802-19,MOSSON,1,1,,
9-1,19_5,1582399701-19,MOSSON,1,1,,
9-1,19_5,1582399896-19,ODYSSEUM,1,0,,
9-1,19_5,1582399745-19,MOSSON,1,1,,
9-1,19_5,1582399728-19,ODYSSEUM,1,0,,
9-1,19_5,1582399758-19,MOSSON,1,1,,
9-1,19_5,1582399700-19,MOSSON,1,1,,
9-1,19_5,1582399704-19,ODYSSEUM,1,0,,
9-1,19_5,1582399852-19,MOSSON,1,1,,
9-1,19_5,1582399755-19,MOSSON,1,1,,
9-1,19_5,1582399796-19,ODYSSEUM,1,0,,
9-1,19_5,1582399754-19,MOSSON,1,1,,
9-1,19_5,1582399799-19,ODYSSEUM,1,0,,
9-1,19_5,1582399753-19,MOSSON,1,1,,
9-1,19_5,1582399884-19,MOSSON,1,1,,
9-1,19_5,1582399823-19,ODYSSEUM,1,0,,
9-1,19_5,1582399793-19,MOSSON,1,1,,
9-1,19_5,1582399856-19,ODYSSEUM,1,0,,
9-1,19_5,1582399792-19,MOSSON,1,1,,
9-1,19_5,1582399800-19,ODYSSEUM,1,0,,
9-1,19_5,1582399795-19,MOSSON,1,1,,
9-1,19_5,1582399801-19,ODYSSEUM,1,0,,
9-1,19_5,1582399794-19,MOSSON,1,1,,
9-1,19_5,1582399897-19,ODYSSEUM,1,0,,
9-1,19_5,1582399840-19,MOSSON,1,1,,
9-1,19_5,1582399857-19,ODYSSEUM,1,0,,
9-1,19_5,1582399854-19,MOSSON,1,1,,
9-1,19_5,1582399858-19,ODYSSEUM,1,0,,
9-1,19_5,1582399855-19,MOSSON,1,1,,
9-1,19_5,1582399870-19,ODYSSEUM,1,0,,
9-1,19_5,1582399871-19,MOSSON,1,1,,
9-1,19_5,1582399887-19,ODYSSEUM,1,0,,
9-1,19_5,1582399885-19,MOSSON,1,1,,
9-1,19_5,1582399898-19,ODYSSEUM,1,0,,
9-1,19_5,1582399886-19,MOSSON,1,1,,
9-1,19_5,1582399931-19,ODYSSEUM,1,0,,
9-1,19_5,1582399920-19,MOSSON,1,1,,
9-1,19_5,1582399935-19,ODYSSEUM,1,0,,
9-1,19_5,1582399921-19,MOSSON,1,1,,
9-1,19_5,1582399936-19,ODYSSEUM,1,0,,
9-1,19_5,1582399907-19,MOSSON,1,1,,
9-1,19_5,1582399937-19,ODYSSEUM,1,0,,
9-1,19_5,1582399908-19,MOSSON,1,1,,
9-1,19_5,1582399930-19,MOSSON,1,1,,
9-1,19_5,1582399932-19,MOSSON,1,1,,
9-1,19_5,1582399933-19,MOSSON,1,1,,
9-1,19_5,1582399934-19,MOSSON,1,1,,
9-1,19_7,1582381608-19,MOSSON,1,1,,
9-1,19_7,1582381587-19,ODYSSEUM,1,0,,
9-1,19_7,1582381615-19,MOSSON,1,1,,
9-1,19_7,1582381316-19,ODYSSEUM,1,0,,
9-1,19_7,1582381586-19,MOSSON,1,1,,
9-1,19_7,1582381614-19,MOSSON,1,1,,
9-1,19_7,1582381313-19,ODYSSEUM,1,0,,
9-1,19_7,1582381616-19,MOSSON,1,1,,
9-1,19_7,1582381314-19,ODYSSEUM,1,0,,
9-1,19_7,1582381585-19,MOSSON,1,1,,
9-1,19_7,1582381609-19,MOSSON,1,1,,
9-1,19_7,1582381310-19,ODYSSEUM,1,0,,
9-1,19_7,1582381309-19,ODYSSEUM,1,0,,
9-1,19_7,1582381315-19,MOSSON,1,1,,
9-1,19_7,1582381308-19,ODYSSEUM,1,0,,
9-1,19_7,1582381613-19,MOSSON,1,1,,
9-1,19_7,1582381360-19,ODYSSEUM,1,0,,
9-1,19_7,1582381612-19,MOSSON,1,1,,
9-1,19_7,1582381361-19,ODYSSEUM,1,0,,
9-1,19_7,1582381610-19,MOSSON,1,1,,
9-1,19_7,1582381312-19,MOSSON,1,1,,
9-1,19_7,1582381362-19,ODYSSEUM,1,0,,
9-1,19_7,1582381380-19,ODYSSEUM,1,0,,
9-1,19_7,1582381611-19,MOSSON,1,1,,
9-1,19_7,1582381311-19,MOSSON,1,1,,
9-1,19_7,1582381363-19,ODYSSEUM,1,0,,
9-1,19_7,1582381364-19,ODYSSEUM,1,0,,
9-1,19_7,1582381404-19,MOSSON,1,1,,
9-1,19_7,1582381365-19,ODYSSEUM,1,0,,
9-1,19_7,1582381407-19,MOSSON,1,1,,
9-1,19_7,1582381552-19,ODYSSEUM,1,0,,
9-1,19_7,1582381607-19,MOSSON,1,1,,
9-1,19_7,1582381405-19,MOSSON,1,1,,
9-1,19_7,1582381366-19,ODYSSEUM,1,0,,
9-1,19_7,1582381408-19,MOSSON,1,1,,
9-1,19_7,1582381367-19,ODYSSEUM,1,0,,
9-1,19_7,1582381409-19,MOSSON,1,1,,
9-1,19_7,1582381368-19,ODYSSEUM,1,0,,
9-1,19_7,1582381410-19,MOSSON,1,1,,
9-1,19_7,1582381369-19,ODYSSEUM,1,0,,
9-1,19_7,1582381412-19,MOSSON,1,1,,
9-1,19_7,1582381370-19,ODYSSEUM,1,0,,
9-1,19_7,1582381414-19,MOSSON,1,1,,
9-1,19_7,1582381371-19,ODYSSEUM,1,0,,
9-1,19_7,1582381415-19,MOSSON,1,1,,
9-1,19_7,1582381372-19,ODYSSEUM,1,0,,
9-1,19_7,1582381591-19,MOSSON,1,1,,
9-1,19_7,1582381539-19,ODYSSEUM,1,0,,
9-1,19_7,1582381411-19,MOSSON,1,1,,
9-1,19_7,1582381373-19,ODYSSEUM,1,0,,
9-1,19_7,1582381416-19,MOSSON,1,1,,
9-1,19_7,1582381374-19,ODYSSEUM,1,0,,
9-1,19_7,1582381413-19,MOSSON,1,1,,
9-1,19_7,1582381375-19,ODYSSEUM,1,0,,
9-1,19_7,1582381417-19,MOSSON,1,1,,
9-1,19_7,1582381376-19,ODYSSEUM,1,0,,
9-1,19_7,1582381418-19,MOSSON,1,1,,
9-1,19_7,1582381377-19,ODYSSEUM,1,0,,
9-1,19_7,1582381419-19,MOSSON,1,1,,
9-1,19_7,1582381381-19,ODYSSEUM,1,0,,
9-1,19_7,1582381420-19,MOSSON,1,1,,
9-1,19_7,1582381553-19,ODYSSEUM,1,0,,
9-1,19_7,1582381421-19,MOSSON,1,1,,
9-1,19_7,1582381378-19,ODYSSEUM,1,0,,
9-1,19_7,1582381540-19,MOSSON,1,1,,
9-1,19_7,1582381382-19,ODYSSEUM,1,0,,
9-1,19_7,1582381422-19,MOSSON,1,1,,
9-1,19_7,1582381383-19,ODYSSEUM,1,0,,
9-1,19_7,1582381423-19,MOSSON,1,1,,
9-1,19_7,1582381379-19,ODYSSEUM,1,0,,
9-1,19_7,1582381425-19,MOSSON,1,1,,
9-1,19_7,1582381384-19,ODYSSEUM,1,0,,
9-1,19_7,1582381427-19,MOSSON,1,1,,
9-1,19_7,1582381385-19,ODYSSEUM,1,0,,
9-1,19_7,1582381428-19,MOSSON,1,1,,
9-1,19_7,1582381386-19,ODYSSEUM,1,0,,
9-1,19_7,1582381424-19,MOSSON,1,1,,
9-1,19_7,1582381541-19,ODYSSEUM,1,0,,
9-1,19_7,1582381429-19,MOSSON,1,1,,
9-1,19_7,1582381387-19,ODYSSEUM,1,0,,
9-1,19_7,1582381554-19,MOSSON,1,1,,
9-1,19_7,1582381388-19,ODYSSEUM,1,0,,
9-1,19_7,1582381426-19,MOSSON,1,1,,
9-1,19_7,1582381389-19,ODYSSEUM,1,0,,
9-1,19_7,1582381430-19,MOSSON,1,1,,
9-1,19_7,1582381390-19,ODYSSEUM,1,0,,
9-1,19_7,1582381431-19,MOSSON,1,1,,
9-1,19_7,1582381391-19,ODYSSEUM,1,0,,
9-1,19_7,1582381432-19,MOSSON,1,1,,
9-1,19_7,1582381392-19,ODYSSEUM,1,0,,
9-1,19_7,1582381433-19,MOSSON,1,1,,
9-1,19_7,1582381393-19,ODYSSEUM,1,0,,
9-1,19_7,1582381434-19,MOSSON,1,1,,
9-1,19_7,1582381555-19,ODYSSEUM,1,0,,
9-1,19_7,1582381542-19,MOSSON,1,1,,
9-1,19_7,1582381394-19,ODYSSEUM,1,0,,
9-1,19_7,1582381435-19,MOSSON,1,1,,
9-1,19_7,1582381395-19,ODYSSEUM,1,0,,
9-1,19_7,1582381436-19,MOSSON,1,1,,
